pattern_id,leg,weight,fwd_return
lps_overnight_l21_h21,long,0.018913972281107774,0.08599525864749413
lps_overnight_l21_h21,long,0.018365030361093625,0.21518098810712272
lps_overnight_l21_h21,long,0.018069497534235875,0.059443196919224395
lps_overnight_l21_h21,long,0.01765375905920125,0.12413133070241522
lps_overnight_l21_h21,long,0.01467179383113063,-0.05464181324339523
lps_overnight_l21_h21,long,0.014315853375843821,0.028338049212072614
lps_overnight_l21_h21,long,0.013568032112104344,-0.1555363154014009
lps_overnight_l21_h21,long,0.011295238451775231,0.1494272898601614
lps_overnight_l21_h21,long,0.010823991334093928,-0.300389620517136
lps_overnight_l21_h21,long,0.010574347615273321,0.41825601247030875
lps_overnight_l21_h21,long,0.0076452607621397255,0.19931486238730733
lps_overnight_l21_h21,long,0.00748622521224604,0.26989461610183385
lps_overnight_l21_h21,long,0.00748622521224604,0.16264751736895877
lps_overnight_l21_h21,long,0.00748622521224604,-0.14423884131084241
lps_overnight_l21_h21,long,0.00748622521224604,0.13801569571463124
lps_overnight_l21_h21,long,0.00748622521224604,0.3487431189175272
lps_overnight_l21_h21,long,0.00748622521224604,0.06897407928641419
lps_overnight_l21_h21,long,0.00748622521224604,0.018548830526670113
lps_overnight_l21_h21,long,0.00748622521224604,-0.13795937258420177
lps_overnight_l21_h21,long,0.00748622521224604,0.09445189416925936
lps_overnight_l21_h21,long,0.00748622521224604,0.207873233377331
lps_overnight_l21_h21,long,0.00748622521224604,-0.012616295635044295
lps_overnight_l21_h21,long,0.00748622521224604,0.018583944118927498
lps_overnight_l21_h21,long,0.00748622521224604,-0.049569547477595344
lps_overnight_l21_h21,long,0.00748622521224604,0.04241969097160969
lps_overnight_l21_h21,long,0.00748622521224604,0.10864064457453315
lps_overnight_l21_h21,short,0.007819895344972414,0.06805313288649306
lps_overnight_l21_h21,short,0.007819895344972414,0.10317691177778632
lps_overnight_l21_h21,short,0.007819895344972414,0.019390639969551593
